current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
49,122400,0.097,0.050,0.050,0.149,0.979
49,122500,0.097,0.070,0.070,0.181,0.977
49,122600,0.097,0.165,0.165,0.199,0.988
49,122700,0.097,0.067,0.067,0.155,0.985
49,122800,0.097,0.034,0.034,0.114,0.991
49,122900,0.098,0.048,0.048,0.132,0.987
49,123000,0.096,0.048,0.048,0.128,0.992
49,123100,0.097,0.122,0.122,0.176,0.986
49,123200,0.097,0.173,0.173,0.200,0.987
50,123300,0.100,0.121,0.121,0.192,0.982
50,123400,0.096,0.097,0.097,0.163,0.986
50,123500,0.098,0.086,0.086,0.152,0.989
50,123600,0.096,0.085,0.085,0.167,0.986
50,123700,0.098,0.048,0.048,0.138,0.990
50,123800,0.098,0.059,0.059,0.156,0.986
50,123900,0.096,0.051,0.051,0.142,0.987
50,124000,0.097,0.075,0.075,0.156,0.991
50,124100,0.097,0.064,0.064,0.150,0.985
50,124200,0.096,0.042,0.042,0.120,0.988
50,124300,0.097,0.355,0.355,0.276,0.987
50,124400,0.097,0.077,0.077,0.154,0.991
50,124500,0.098,0.137,0.137,0.218,0.990
50,124600,0.097,0.102,0.102,0.166,0.987
50,124700,0.097,0.145,0.145,0.205,0.988
50,124800,0.097,0.056,0.056,0.162,0.988
50,124900,0.098,0.107,0.107,0.188,0.987
50,125000,0.097,0.049,0.049,0.134,0.987
50,125100,0.096,0.266,0.266,0.218,0.987
50,125200,0.097,0.057,0.057,0.141,0.988
50,125300,0.098,0.090,0.090,0.161,0.991
50,125400,0.096,0.173,0.173,0.145,0.991
50,125500,0.098,0.318,0.318,0.273,0.988
50,125600,0.097,0.054,0.054,0.121,0.989
50,125700,0.097,0.054,0.054,0.133,0.989
