current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
14,33600,0.099,0.123,0.123,0.231,0.997
14,33700,0.098,0.152,0.152,0.246,0.998
14,33800,0.099,0.207,0.207,0.285,0.996
14,33900,0.098,0.403,0.403,0.323,0.995
14,34000,0.100,0.153,0.153,0.244,0.997
14,34100,0.098,0.471,0.471,0.367,0.992
14,34200,0.098,0.410,0.410,0.278,0.997
14,34300,0.099,0.356,0.356,0.348,0.996
14,34400,0.098,0.583,0.583,0.340,0.996
14,34500,0.098,0.197,0.197,0.238,0.997
14,34600,0.099,0.419,0.419,0.311,0.996
14,34700,0.098,0.180,0.180,0.228,0.997
14,34800,0.098,0.144,0.144,0.227,0.997
14,34900,0.100,0.158,0.158,0.234,0.997
14,35000,0.099,0.127,0.127,0.215,0.997
14,35100,0.098,0.128,0.128,0.192,0.998
14,35200,0.099,0.122,0.122,0.204,0.996
15,35300,0.101,0.161,0.161,0.251,0.996
15,35400,0.098,0.213,0.213,0.237,0.997
15,35500,0.099,0.165,0.165,0.225,0.998
15,35600,0.098,0.159,0.159,0.233,0.997
15,35700,0.098,0.156,0.156,0.243,0.996
15,35800,0.099,0.159,0.159,0.247,0.995
15,35900,0.098,0.292,0.292,0.289,0.997
15,36000,0.098,0.147,0.147,0.232,0.998
15,36100,0.098,0.296,0.296,0.299,0.997
15,36200,0.098,0.289,0.289,0.282,0.995
15,36300,0.099,1.151,1.151,0.410,0.994
15,36400,0.098,0.174,0.174,0.233,0.996
15,36500,0.098,0.312,0.312,0.300,0.997
15,36600,0.099,1.372,1.372,0.791,0.974
15,36700,0.098,0.154,0.154,0.226,0.996
15,36800,0.098,0.174,0.174,0.251,0.998
15,36900,0.099,0.227,0.227,0.248,0.996
15,37000,0.098,0.137,0.137,0.203,0.998
15,37100,0.098,0.159,0.159,0.198,0.996
15,37200,0.099,0.149,0.149,0.221,0.997
15,37300,0.098,0.298,0.298,0.275,0.996
15,37400,0.098,0.160,0.160,0.241,0.996
15,37500,0.099,0.196,0.196,0.241,0.996
15,37600,0.098,0.188,0.188,0.258,0.997
15,37700,0.097,0.162,0.162,0.224,0.997
16,37800,0.103,0.250,0.250,0.265,0.996
16,37900,0.101,0.208,0.208,0.262,0.996
16,38000,0.102,0.839,0.839,0.455,0.993
16,38100,0.101,0.162,0.162,0.220,0.997
16,38200,0.101,0.162,0.162,0.235,0.996
16,38300,0.101,0.185,0.185,0.267,0.997
16,38400,0.101,0.278,0.278,0.270,0.996
16,38500,0.098,0.161,0.161,0.246,0.997
16,38600,0.098,0.209,0.209,0.253,0.997
16,38700,0.098,0.133,0.133,0.198,0.997
16,38800,0.098,0.510,0.510,0.452,0.989
16,38900,0.098,0.170,0.170,0.219,0.997
16,39000,0.098,0.437,0.437,0.371,0.994
16,39100,0.098,0.160,0.160,0.235,0.996
16,39200,0.099,0.220,0.220,0.269,0.996
16,39300,0.098,0.266,0.266,0.286,0.996
16,39400,0.098,0.145,0.145,0.226,0.997
16,39500,0.098,0.207,0.207,0.232,0.995
16,39600,0.098,0.097,0.097,0.200,0.998
16,39700,0.098,0.177,0.177,0.256,0.995
16,39800,0.098,0.233,0.233,0.241,0.997
16,39900,0.098,0.105,0.105,0.189,0.998
16,40000,0.099,0.228,0.228,0.282,0.997
16,40100,0.098,0.239,0.239,0.276,0.997
16,40200,0.097,0.264,0.264,0.295,0.996
17,40300,0.100,0.085,0.085,0.167,0.998
17,40400,0.099,0.375,0.375,0.290,0.996
17,40500,0.098,0.212,0.212,0.235,0.998
17,40600,0.098,0.247,0.247,0.229,0.997
17,40700,0.098,0.158,0.158,0.234,0.995
17,40800,0.097,0.189,0.189,0.225,0.996
17,40900,0.097,0.135,0.135,0.197,0.998
17,41000,0.098,0.118,0.118,0.202,0.998
17,41100,0.098,0.143,0.143,0.217,0.998
17,41200,0.099,0.166,0.166,0.236,0.996
17,41300,0.098,0.108,0.108,0.215,0.997
17,41400,0.097,0.198,0.198,0.224,0.998
17,41500,0.098,0.132,0.132,0.208,0.996
17,41600,0.097,0.314,0.314,0.293,0.996
17,41700,0.097,0.154,0.154,0.223,0.997
17,41800,0.098,0.251,0.251,0.276,0.996
17,41900,0.098,0.149,0.149,0.229,0.997
17,42000,0.099,0.195,0.195,0.247,0.997
17,42100,0.098,0.145,0.145,0.235,0.995
17,42200,0.098,0.117,0.117,0.225,0.996
17,42300,0.098,0.953,0.953,0.499,0.985
17,42400,0.097,0.462,0.462,0.322,0.995
17,42500,0.098,0.156,0.156,0.212,0.996
17,42600,0.098,0.148,0.148,0.220,0.997
17,42700,0.098,0.167,0.167,0.233,0.997
18,42800,0.101,0.327,0.327,0.310,0.995
18,42900,0.098,0.155,0.155,0.230,0.996
18,43000,0.098,0.199,0.199,0.235,0.997
18,43100,0.098,0.113,0.113,0.209,0.997
18,43200,0.099,0.107,0.107,0.201,0.996
18,43300,0.098,0.420,0.420,0.309,0.997
18,43400,0.098,0.242,0.242,0.274,0.996
18,43500,0.098,0.206,0.206,0.269,0.995
18,43600,0.098,0.459,0.459,0.375,0.996
18,43700,0.098,0.300,0.300,0.285,0.995
18,43800,0.098,0.411,0.411,0.386,0.993
18,43900,0.098,1.057,1.057,0.407,0.995
18,44000,0.100,0.868,0.868,0.409,0.994
18,44100,0.098,0.125,0.125,0.197,0.998
18,44200,0.099,0.163,0.163,0.237,0.996
18,44300,0.099,0.142,0.142,0.219,0.998
18,44400,0.099,0.129,0.129,0.209,0.997
18,44500,0.099,0.175,0.175,0.242,0.997
18,44600,0.098,0.167,0.167,0.247,0.997
18,44700,0.098,0.130,0.130,0.219,0.997
18,44800,0.099,0.168,0.168,0.246,0.997
18,44900,0.098,0.172,0.172,0.258,0.997
18,45000,0.098,0.216,0.216,0.240,0.997
18,45100,0.099,0.237,0.237,0.260,0.996
18,45200,0.098,0.133,0.133,0.227,0.997
19,45300,0.100,0.331,0.331,0.315,0.996
19,45400,0.099,0.167,0.167,0.213,0.998
19,45500,0.098,0.117,0.117,0.199,0.996
19,45600,0.099,0.136,0.136,0.215,0.997
19,45700,0.098,0.125,0.125,0.217,0.997
19,45800,0.098,0.126,0.126,0.218,0.997
19,45900,0.098,0.105,0.105,0.210,0.997
19,46000,0.100,0.231,0.231,0.261,0.996
19,46100,0.097,0.215,0.215,0.252,0.997
19,46200,0.098,0.106,0.106,0.193,0.997
19,46300,0.099,0.137,0.137,0.211,0.997
19,46400,0.097,0.307,0.307,0.293,0.995
19,46500,0.098,0.207,0.207,0.269,0.995
19,46600,0.099,0.157,0.157,0.220,0.997
19,46700,0.098,0.175,0.175,0.232,0.997
19,46800,0.098,0.259,0.259,0.270,0.996
19,46900,0.099,0.124,0.124,0.203,0.996
19,47000,0.098,0.196,0.196,0.231,0.997
19,47100,0.098,0.271,0.271,0.306,0.995
19,47200,0.099,0.263,0.263,0.273,0.997
19,47300,0.098,0.328,0.328,0.273,0.997
19,47400,0.098,0.120,0.120,0.215,0.996
19,47500,0.099,0.138,0.138,0.220,0.997
19,47600,0.097,0.107,0.107,0.188,0.998
19,47700,0.098,0.136,0.136,0.225,0.997
20,47800,0.101,0.117,0.117,0.195,0.997
20,47900,0.099,0.132,0.132,0.239,0.996
20,48000,0.098,0.342,0.342,0.293,0.996
20,48100,0.099,0.227,0.227,0.245,0.996
20,48200,0.098,0.095,0.095,0.198,0.997
20,48300,0.098,0.145,0.145,0.199,0.998
20,48400,0.098,0.159,0.159,0.219,0.997
20,48500,0.098,0.089,0.089,0.172,0.998
20,48600,0.098,0.127,0.127,0.221,0.996
20,48700,0.098,0.284,0.284,0.309,0.995
20,48800,0.098,0.131,0.131,0.227,0.996
20,48900,0.098,0.138,0.138,0.210,0.997
20,49000,0.098,0.182,0.182,0.219,0.997
20,49100,0.099,0.117,0.117,0.218,0.997
20,49200,0.098,0.080,0.080,0.164,0.998
20,49300,0.098,0.096,0.096,0.183,0.998
20,49400,0.098,0.131,0.131,0.206,0.997
20,49500,0.099,0.134,0.134,0.205,0.997
20,49600,0.098,0.120,0.120,0.211,0.996
20,49700,0.098,0.189,0.189,0.240,0.995
20,49800,0.098,0.690,0.690,0.354,0.995
20,49900,0.099,0.138,0.138,0.217,0.996
20,50000,0.098,0.103,0.103,0.208,0.998
20,50100,0.098,0.143,0.143,0.210,0.997
20,50200,0.098,0.100,0.100,0.194,0.998
20,50300,0.098,0.261,0.261,0.279,0.995
21,50400,0.100,0.151,0.151,0.230,0.994
21,50500,0.098,0.231,0.231,0.254,0.997
21,50600,0.098,0.140,0.140,0.214,0.998
21,50700,0.099,0.184,0.184,0.250,0.997
21,50800,0.098,0.364,0.364,0.337,0.994
21,50900,0.098,0.271,0.271,0.290,0.995
21,51000,0.099,0.265,0.265,0.247,0.997
21,51100,0.099,0.180,0.180,0.238,0.997
21,51200,0.098,0.464,0.464,0.343,0.996
21,51300,0.099,0.172,0.172,0.269,0.998
21,51400,0.098,0.123,0.123,0.212,0.997
21,51500,0.099,0.101,0.101,0.193,0.998
21,51600,0.099,0.156,0.156,0.243,0.995
21,51700,0.098,0.165,0.165,0.235,0.995
21,51800,0.098,0.132,0.132,0.200,0.998
21,51900,0.100,0.161,0.161,0.210,0.997
21,52000,0.098,0.200,0.200,0.244,0.997
21,52100,0.098,0.126,0.126,0.212,0.997
21,52200,0.099,0.165,0.165,0.230,0.997
21,52300,0.099,0.266,0.266,0.242,0.997
21,52400,0.098,0.426,0.426,0.330,0.995
21,52500,0.099,0.143,0.143,0.210,0.997
21,52600,0.098,0.191,0.191,0.253,0.997
21,52700,0.098,0.175,0.175,0.243,0.997
21,52800,0.098,0.144,0.144,0.231,0.996
22,52900,0.100,0.162,0.162,0.245,0.996
22,53000,0.099,0.209,0.209,0.253,0.997
22,53100,0.100,0.128,0.128,0.230,0.998
22,53200,0.098,0.313,0.313,0.300,0.996
22,53300,0.098,0.208,0.208,0.251,0.998
22,53400,0.098,0.115,0.115,0.216,0.997
22,53500,0.099,0.539,0.539,0.381,0.994
22,53600,0.098,0.303,0.303,0.258,0.996
22,53700,0.098,0.231,0.231,0.286,0.997
22,53800,0.098,0.231,0.231,0.265,0.997
22,53900,0.100,0.758,0.758,0.497,0.992
22,54000,0.098,0.177,0.177,0.238,0.998
22,54100,0.098,0.216,0.216,0.265,0.997
22,54200,0.100,0.141,0.141,0.213,0.997
22,54300,0.099,0.228,0.228,0.274,0.997
22,54400,0.098,0.237,0.237,0.252,0.996
22,54500,0.099,0.223,0.223,0.276,0.997
22,54600,0.098,0.132,0.132,0.224,0.997
22,54700,0.099,0.156,0.156,0.229,0.997
22,54800,0.099,0.255,0.255,0.300,0.997
22,54900,0.098,0.128,0.128,0.205,0.997
22,55000,0.098,0.166,0.166,0.240,0.996
22,55100,0.100,0.163,0.163,0.215,0.997
22,55200,0.098,0.133,0.133,0.195,0.998
22,55300,0.098,0.144,0.144,0.220,0.998
23,55400,0.101,0.112,0.112,0.188,0.998
23,55500,0.098,0.159,0.159,0.199,0.998
