current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
20,48200,0.098,0.194,0.194,0.176,0.972
20,48300,0.098,0.174,0.174,0.187,0.970
20,48400,0.098,0.250,0.250,0.177,0.974
20,48500,0.098,0.083,0.083,0.147,0.972
20,48600,0.099,0.209,0.209,0.180,0.972
20,48700,0.098,0.147,0.147,0.174,0.972
20,48800,0.098,0.242,0.242,0.216,0.971
20,48900,0.099,0.230,0.230,0.245,0.961
20,49000,0.098,0.118,0.118,0.167,0.973
20,49100,0.098,0.067,0.067,0.152,0.966
20,49200,0.099,0.107,0.107,0.148,0.977
20,49300,0.098,0.174,0.174,0.197,0.966
20,49400,0.098,0.092,0.092,0.154,0.971
20,49500,0.099,0.068,0.068,0.132,0.973
20,49600,0.098,0.656,0.656,0.248,0.968
20,49700,0.098,0.271,0.271,0.218,0.968
20,49800,0.099,0.381,0.381,0.214,0.976
20,49900,0.098,0.271,0.271,0.203,0.975
20,50000,0.098,0.123,0.123,0.155,0.977
20,50100,0.099,0.213,0.213,0.209,0.971
20,50200,0.098,0.267,0.267,0.207,0.972
20,50300,0.097,0.181,0.181,0.196,0.971
21,50400,0.102,0.171,0.171,0.180,0.973
21,50500,0.098,0.228,0.228,0.198,0.970
21,50600,0.098,0.511,0.511,0.234,0.974
21,50700,0.098,0.257,0.257,0.214,0.972
21,50800,0.098,0.159,0.159,0.207,0.967
21,50900,0.098,0.281,0.281,0.218,0.969
21,51000,0.099,0.192,0.192,0.182,0.976
21,51100,0.098,0.111,0.111,0.165,0.974
21,51200,0.098,0.360,0.360,0.235,0.969
21,51300,0.099,0.445,0.445,0.270,0.961
21,51400,0.098,0.094,0.094,0.160,0.974
21,51500,0.098,0.253,0.253,0.195,0.975
21,51600,0.098,0.111,0.111,0.152,0.976
21,51700,0.098,0.165,0.165,0.182,0.975
21,51800,0.098,0.231,0.231,0.220,0.967
21,51900,0.099,0.138,0.138,0.168,0.975
21,52000,0.099,0.653,0.653,0.285,0.968
21,52100,0.098,0.297,0.297,0.205,0.974
21,52200,0.098,0.178,0.178,0.179,0.972
21,52300,0.098,0.135,0.135,0.163,0.974
21,52400,0.098,0.075,0.075,0.142,0.974
21,52500,0.098,0.138,0.138,0.161,0.976
21,52600,0.097,0.200,0.200,0.198,0.965
21,52700,0.098,0.118,0.118,0.148,0.980
21,52800,0.098,0.077,0.077,0.148,0.973
